age,prediction,confidence
36,CHURN RISK,0.9553230625583565
26,SAFE USER,0.09573232830587469
40,CHURN RISK,0.9553230625583565
22,CHURN RISK,0.98
26,SAFE USER,0.05454958370052611
30,SAFE USER,0.04738283289107728
34,CHURN RISK,0.9608692810457516
62,SAFE USER,0.08702895478839402
40,CHURN RISK,0.9553230625583565
19,CHURN RISK,0.9866666666666667
60,SAFE USER,0.10466428242372167
20,CHURN RISK,0.98
51,SAFE USER,0.06215145117985103
36,SAFE USER,0.04499267751978428
22,CHURN RISK,0.98
58,SAFE USER,0.08882601731761257
23,CHURN RISK,0.9742182890855458
32,CHURN RISK,0.9736470588235295
47,SAFE USER,0.06397872005089587
28,CHURN RISK,0.9736470588235295
55,SAFE USER,0.08572291590095572
33,SAFE USER,0.06952930853502662
23,CHURN RISK,0.9742182890855458
21,CHURN RISK,0.98
24,CHURN RISK,0.9742182890855458
39,SAFE USER,0.05663253830272475
41,SAFE USER,0.08531642338096501
25,SAFE USER,0.09648444728621458
31,CHURN RISK,0.9736470588235295
24,CHURN RISK,0.9742182890855458
50,SAFE USER,0.07787941559787534
18,CHURN RISK,0.9733333333333334
61,SAFE USER,0.09183885792994123
61,SAFE USER,0.09504675310356575
40,CHURN RISK,0.9553230625583565
33,CHURN RISK,0.9736470588235295
64,SAFE USER,0.08206287175084537
56,SAFE USER,0.09183885792994123
61,SAFE USER,0.090546082264542
49,SAFE USER,0.06218323336127318
18,CHURN RISK,0.9733333333333334
39,SAFE USER,0.04285451075853519
31,SAFE USER,0.055249431329393285
28,SAFE USER,0.052217618010145926
40,SAFE USER,0.05064975671429834
30,CHURN RISK,0.9736470588235295
44,SAFE USER,0.057312053384229206
55,SAFE USER,0.0943426514944362
26,CHURN RISK,0.9736470588235295
56,SAFE USER,0.08572291590095572
65,SAFE USER,0.07005011039927686
40,CHURN RISK,0.9553230625583565
34,SAFE USER,0.07141819742391552
27,SAFE USER,0.052356506899034816
48,SAFE USER,0.0525572634451629
35,CHURN RISK,0.9553230625583565
63,SAFE USER,0.11265694800611446
51,SAFE USER,0.12140618122990411
28,CHURN RISK,0.9736470588235295
34,SAFE USER,0.037205562673845914
37,SAFE USER,0.04559873812584489
23,CHURN RISK,0.9742182890855458
48,SAFE USER,0.06694182225844886
32,CHURN RISK,0.9736470588235295
34,SAFE USER,0.03086609437118742
56,SAFE USER,0.11276830448676421
28,SAFE USER,0.044338316593409643
57,SAFE USER,0.09504675310356575
24,CHURN RISK,0.9742182890855458
30,SAFE USER,0.05067778489606813
25,SAFE USER,0.045204502793079915
40,CHURN RISK,0.9553230625583565
34,CHURN RISK,0.9608692810457516
40,SAFE USER,0.04678820686847214
64,SAFE USER,0.08688603811443163
62,SAFE USER,0.08572291590095572
36,CHURN RISK,0.9553230625583565
26,SAFE USER,0.05453688072210584
50,SAFE USER,0.06201351454769792
63,SAFE USER,0.08506083478262481
37,CHURN RISK,0.9553230625583565
19,CHURN RISK,0.98
31,SAFE USER,0.09795455052809691
33,CHURN RISK,0.9736470588235295
21,CHURN RISK,0.98
41,SAFE USER,0.045355717174731865
58,SAFE USER,0.09504675310356575
58,SAFE USER,0.09043472578389224
39,CHURN RISK,0.9553230625583565
61,SAFE USER,0.09549268398427924
27,SAFE USER,0.05067778489606813
40,SAFE USER,0.04387173356698192
31,SAFE USER,0.05558276466272662
50,SAFE USER,0.07110139245055891
30,SAFE USER,0.044338316593409643
34,SAFE USER,0.043418197423915526
65,SAFE USER,0.08132880438561702
38,SAFE USER,0.10647810964791443
54,SAFE USER,0.07243089996964956
37,SAFE USER,0.10647810964791443
36,SAFE USER,0.05780949303523504
36,SAFE USER,0.05041990355265513
37,CHURN RISK,0.9553230625583565
55,SAFE USER,0.08506083478262481
34,CHURN RISK,0.9608692810457516
51,SAFE USER,0.06645795899214237
53,SAFE USER,0.07243089996964955
43,SAFE USER,0.06773163932258713
34,SAFE USER,0.0918434394169858
39,CHURN RISK,0.9553230625583565
37,CHURN RISK,0.9553230625583565
47,SAFE USER,0.05404342554085652
22,SAFE USER,0.08893282486733553
25,SAFE USER,0.055108110984122154
51,SAFE USER,0.06162767780571762
60,SAFE USER,0.08376805911722557
37,CHURN RISK,0.9553230625583565
27,CHURN RISK,0.9736470588235295
35,SAFE USER,0.0512053122698539
41,SAFE USER,0.057316423380965
26,SAFE USER,0.05763940750038875
59,SAFE USER,0.10207168983112908
29,SAFE USER,0.056030365922365384
31,SAFE USER,0.046024824529917574
38,SAFE USER,0.05580949303523504
18,CHURN RISK,0.9733333333333334
21,SAFE USER,0.08893282486733553
26,CHURN RISK,0.9736470588235295
20,SAFE USER,0.08893282486733553
23,CHURN RISK,0.9742182890855458
19,CHURN RISK,0.9866666666666667
32,CHURN RISK,0.9736470588235295
49,SAFE USER,0.053500448309194856
36,SAFE USER,0.05181137287591451
46,SAFE USER,0.06397872005089587
27,SAFE USER,0.05067778489606813
34,CHURN RISK,0.9608692810457516
41,SAFE USER,0.05353055439510237
55,SAFE USER,0.0872774544211693
27,SAFE USER,0.054324229311200845
35,SAFE USER,0.09963055426292418
48,SAFE USER,0.10097896542043451
29,CHURN RISK,0.9736470588235295
42,SAFE USER,0.060197221061769036
62,SAFE USER,0.09183885792994123
34,CHURN RISK,0.9608692810457516
54,SAFE USER,0.0771013924505589
37,CHURN RISK,0.9553230625583565
39,CHURN RISK,0.9553230625583565
22,CHURN RISK,0.98
20,SAFE USER,0.07541860281567861
20,CHURN RISK,0.98
34,SAFE USER,0.0494716535516155
21,SAFE USER,0.08893282486733553
41,SAFE USER,0.05292179229627405
45,SAFE USER,0.07075674319821229
34,CHURN RISK,0.9608692810457516
31,CHURN RISK,0.9736470588235295
31,CHURN RISK,0.9736470588235295
39,SAFE USER,0.05776611933365352
46,SAFE USER,0.07371984540576529
27,SAFE USER,0.05855708631280441
58,SAFE USER,0.09043472578389224
28,CHURN RISK,0.9736470588235295
40,SAFE USER,0.04683483577453492
40,CHURN RISK,0.9553230625583565
31,CHURN RISK,0.9736470588235295
28,CHURN RISK,0.9736470588235295
25,SAFE USER,0.09648444728621458
45,SAFE USER,0.11936287390960618
34,SAFE USER,0.07141819742391552
36,SAFE USER,0.07165934418645095
40,SAFE USER,0.040010183721155716
37,SAFE USER,0.047577167731150755
40,SAFE USER,0.10592255409235889
33,SAFE USER,0.05786264186835995
39,CHURN RISK,0.9553230625583565
36,SAFE USER,0.049679162811914396
65,SAFE USER,0.07621937144776496
33,SAFE USER,0.09795455052809691
57,SAFE USER,0.09183885792994123
48,SAFE USER,0.07204951886361154
24,CHURN RISK,0.9742182890855458
23,SAFE USER,0.09630355856789101
65,SAFE USER,0.0809960078209364
26,CHURN RISK,0.9736470588235295
20,CHURN RISK,0.9866666666666667
52,SAFE USER,0.06552386088973854
27,CHURN RISK,0.9736470588235295
19,CHURN RISK,0.9866666666666667
43,SAFE USER,0.11269620724293951
43,SAFE USER,0.0526002435012927
31,SAFE USER,0.09795455052809691
48,SAFE USER,0.10097896542043451
49,SAFE USER,0.10199052670898645
58,SAFE USER,0.09043472578389224
43,SAFE USER,0.06538285219694487
38,SAFE USER,0.04285451075853519
36,SAFE USER,0.09963055426292418
21,CHURN RISK,0.98
36,SAFE USER,0.10647810964791443
40,CHURN RISK,0.9553230625583565
48,SAFE USER,0.06636211211352132
49,SAFE USER,0.06256907010325347
45,SAFE USER,0.06527149571629512
52,SAFE USER,0.07304620323548044
21,CHURN RISK,0.98
21,CHURN RISK,0.9866666666666667
44,SAFE USER,0.062304207545682985
28,CHURN RISK,0.9736470588235295
33,SAFE USER,0.05411910110607264
32,CHURN RISK,0.9736470588235295
21,CHURN RISK,0.9866666666666667
52,SAFE USER,0.0785055245966079
62,SAFE USER,0.09549268398427924
25,CHURN RISK,0.9742182890855458
50,SAFE USER,0.06201351454769792
37,SAFE USER,0.07165934418645095
57,SAFE USER,0.09183885792994123
32,SAFE USER,0.054859841846813376
18,CHURN RISK,0.9733333333333334
52,SAFE USER,0.1059902813394478
58,SAFE USER,0.09532271863771345
25,CHURN RISK,0.9742182890855458
29,SAFE USER,0.063316673784957
27,CHURN RISK,0.9736470588235295
50,SAFE USER,0.053013269178159274
25,CHURN RISK,0.9742182890855458
52,SAFE USER,0.07304620323548044
55,SAFE USER,0.0946186170285839
36,SAFE USER,0.05776611933365352
26,CHURN RISK,0.9736470588235295
60,SAFE USER,0.08376805911722557
56,SAFE USER,0.0985055245966079
39,SAFE USER,0.041364532981081135
37,CHURN RISK,0.9553230625583565
39,CHURN RISK,0.9553230625583565
24,CHURN RISK,0.9742182890855458
57,SAFE USER,0.08882601731761257
37,SAFE USER,0.0512053122698539
39,CHURN RISK,0.9553230625583565
48,SAFE USER,0.0737198454057653
22,CHURN RISK,0.98
22,CHURN RISK,0.98
41,SAFE USER,0.05792248398702562
36,SAFE USER,0.04559873812584489
32,CHURN RISK,0.9736470588235295
20,CHURN RISK,0.98
43,SAFE USER,0.058604829049628444
29,SAFE USER,0.05526213430781355
48,SAFE USER,0.05439364892540484
33,CHURN RISK,0.9736470588235295
28,CHURN RISK,0.9736470588235295
35,SAFE USER,0.10647810964791443
24,CHURN RISK,0.9742182890855458
23,SAFE USER,0.09630355856789101
55,SAFE USER,0.08049943127385288
47,SAFE USER,0.07204951886361154
54,SAFE USER,0.07321616858204624
40,SAFE USER,0.04683483577453492
34,CHURN RISK,0.9608692810457516
51,SAFE USER,0.07110139245055891
31,SAFE USER,0.09795455052809691
36,SAFE USER,0.09963055426292418
26,SAFE USER,0.06270505323975072
61,SAFE USER,0.09532271863771345
21,CHURN RISK,0.98
45,SAFE USER,0.07731205338422921
18,CHURN RISK,0.9733333333333334
18,CHURN RISK,0.9733333333333334
60,SAFE USER,0.08000401806083068
33,CHURN RISK,0.9736470588235295
64,SAFE USER,0.10599028133944781
50,SAFE USER,0.0668181178465177
55,SAFE USER,0.09351317556998821
22,CHURN RISK,0.98
39,SAFE USER,0.10647810964791443
18,CHURN RISK,0.9733333333333334
19,SAFE USER,0.10163123756574823
26,SAFE USER,0.05143882808661916
36,CHURN RISK,0.9553230625583565
39,SAFE USER,0.10647810964791443
37,SAFE USER,0.04499267751978428
61,SAFE USER,0.0932054832622959
45,SAFE USER,0.06397872005089587
38,CHURN RISK,0.9553230625583565
25,CHURN RISK,0.9742182890855458
53,SAFE USER,0.0785055245966079
31,CHURN RISK,0.9736470588235295
63,SAFE USER,0.09540502316446241
24,CHURN RISK,0.9742182890855458
57,SAFE USER,0.0872774544211693
59,SAFE USER,0.11932361467278113
42,SAFE USER,0.05781112750637586
59,SAFE USER,0.08702895478839402
34,SAFE USER,0.037205562673845914
21,CHURN RISK,0.98
48,SAFE USER,0.062304207545683
32,SAFE USER,0.049983340451623684
57,SAFE USER,0.1406281580825877
33,SAFE USER,0.06220605762781177
38,CHURN RISK,0.9553230625583565
44,SAFE USER,0.054154782021506274
55,SAFE USER,0.09478858237514969
47,SAFE USER,0.05255726344516291
33,CHURN RISK,0.9736470588235295
61,SAFE USER,0.14073951456323747
38,CHURN RISK,0.9553230625583565
30,CHURN RISK,0.9736470588235295
62,SAFE USER,0.09532271863771345
32,CHURN RISK,0.9736470588235295
59,SAFE USER,0.11276830448676421
45,SAFE USER,0.06636211211352132
60,SAFE USER,0.13396149141592104
20,CHURN RISK,0.98
37,SAFE USER,0.04171475636562946
31,CHURN RISK,0.9736470588235295
63,SAFE USER,0.10207168983112908
27,SAFE USER,0.10480210591308717
50,SAFE USER,0.06739782799144524
53,SAFE USER,0.07304620323548046
35,CHURN RISK,0.9553230625583565
59,SAFE USER,0.09504675310356575
38,SAFE USER,0.05776611933365352
41,SAFE USER,0.0534548735351388
27,SAFE USER,0.0841959752016933
29,SAFE USER,0.049983340451623684
64,SAFE USER,0.09504675310356575
62,SAFE USER,0.08882601731761257
34,CHURN RISK,0.9608692810457516
21,CHURN RISK,0.98
19,CHURN RISK,0.9866666666666667
60,SAFE USER,0.09183885792994123
57,SAFE USER,0.09549268398427924
47,SAFE USER,0.11417215234959133
56,SAFE USER,0.0943426514944362
51,SAFE USER,0.07409354661201269
22,SAFE USER,0.08893282486733553
23,SAFE USER,0.09648444728621458
63,SAFE USER,0.08049943127385288
59,SAFE USER,0.08865605197104678
38,SAFE USER,0.0518113728759145
27,CHURN RISK,0.9736470588235295
30,CHURN RISK,0.9736470588235295
34,CHURN RISK,0.9608692810457516
46,SAFE USER,0.07204951886361154
47,SAFE USER,0.07204951886361154
27,SAFE USER,0.052217618010145926
37,CHURN RISK,0.9553230625583565
46,SAFE USER,0.09875674319821229
20,CHURN RISK,0.9866666666666667
31,CHURN RISK,0.9736470588235295
40,SAFE USER,0.044477794173042526
33,CHURN RISK,0.9736470588235295
37,CHURN RISK,0.9553230625583565
29,SAFE USER,0.05558276466272662
28,SAFE USER,0.09795455052809691
29,SAFE USER,0.0535393909611451
29,CHURN RISK,0.9736470588235295
54,SAFE USER,0.07988283524871291
18,CHURN RISK,0.9733333333333334
33,SAFE USER,0.06220605762781177
29,SAFE USER,0.09795455052809691
30,CHURN RISK,0.9736470588235295
59,SAFE USER,0.08506083478262481
51,SAFE USER,0.0999902813394478
25,SAFE USER,0.05339807061587397
50,SAFE USER,0.06201351454769792
24,CHURN RISK,0.9742182890855458
36,SAFE USER,0.058326010853117616
60,SAFE USER,0.0872774544211693
38,CHURN RISK,0.9553230625583565
42,SAFE USER,0.06762465283867318
31,CHURN RISK,0.9736470588235295
37,CHURN RISK,0.9553230625583565
53,SAFE USER,0.08646184109556275
52,SAFE USER,0.06572291590095572
37,SAFE USER,0.10647810964791443
36,SAFE USER,0.04906714550860482
32,SAFE USER,0.10480210591308717
59,SAFE USER,0.10207168983112908
20,CHURN RISK,0.9866666666666667
36,CHURN RISK,0.9553230625583565
20,CHURN RISK,0.98
26,SAFE USER,0.07573232830587469
34,CHURN RISK,0.9608692810457516
50,SAFE USER,0.0999902813394478
43,SAFE USER,0.0602751555917822
22,CHURN RISK,0.98
34,SAFE USER,0.043418197423915526
61,SAFE USER,0.07894489275363929
59,SAFE USER,0.08572291590095572
35,SAFE USER,0.10647810964791443
34,SAFE USER,0.040123245418924675
35,SAFE USER,0.055215394695972364
18,CHURN RISK,0.9733333333333334
41,SAFE USER,0.10592255409235889
62,SAFE USER,0.090546082264542
38,SAFE USER,0.05663253830272475
31,CHURN RISK,0.9736470588235295
62,SAFE USER,0.08049943127385288
30,SAFE USER,0.05855708631280441
38,CHURN RISK,0.9553230625583565
38,SAFE USER,0.05576611933365352
48,SAFE USER,0.0737198454057653
33,SAFE USER,0.10480210591308717
43,SAFE USER,0.06705317873909862
57,SAFE USER,0.07894489275363929
53,SAFE USER,0.07238958256762239
39,SAFE USER,0.04499267751978428
36,CHURN RISK,0.9553230625583565
25,CHURN RISK,0.9742182890855458
23,SAFE USER,0.09630355856789101
28,CHURN RISK,0.9736470588235295
65,SAFE USER,0.07885609012546313
34,SAFE USER,0.03707872912125704
25,SAFE USER,0.051543971095738404
25,SAFE USER,0.09630355856789101
36,CHURN RISK,0.9553230625583565
19,CHURN RISK,0.9866666666666667
59,SAFE USER,0.09172750144929148
40,SAFE USER,0.0386890505080652
32,CHURN RISK,0.9736470588235295
38,SAFE USER,0.04906714550860482
19,CHURN RISK,0.9866666666666667
42,SAFE USER,0.05781112750637586
37,CHURN RISK,0.9553230625583565
42,SAFE USER,0.05720506690031526
59,SAFE USER,0.08882601731761257
29,SAFE USER,0.09795455052809691
55,SAFE USER,0.09183885792994123
39,SAFE USER,0.09963055426292418
29,SAFE USER,0.06273914326354965
36,SAFE USER,0.09963055426292418
44,SAFE USER,0.05266861992581267
25,CHURN RISK,0.9742182890855458
23,CHURN RISK,0.9742182890855458
40,CHURN RISK,0.9553230625583565
35,SAFE USER,0.09963055426292418
29,SAFE USER,0.056030365922365384
36,CHURN RISK,0.9553230625583565
51,SAFE USER,0.06572750144929149
23,CHURN RISK,0.9742182890855458
64,SAFE USER,0.1370794704131271
26,CHURN RISK,0.9736470588235295
44,SAFE USER,0.0526002435012927
27,SAFE USER,0.05855708631280441
28,CHURN RISK,0.9736470588235295
37,CHURN RISK,0.9553230625583565
58,SAFE USER,0.09504675310356575
33,CHURN RISK,0.9736470588235295
33,CHURN RISK,0.9736470588235295
64,SAFE USER,0.11710826033665384
35,CHURN RISK,0.9553230625583565
33,SAFE USER,0.049983340451623684
35,CHURN RISK,0.9553230625583565
35,SAFE USER,0.0567602742485321
47,SAFE USER,0.059266910167959354
52,SAFE USER,0.0797951744288961
38,CHURN RISK,0.9553230625583565
36,CHURN RISK,0.9553230625583565
32,SAFE USER,0.04378276103785409
23,CHURN RISK,0.9742182890855458
42,SAFE USER,0.077316423380965
34,CHURN RISK,0.9608692810457516
62,SAFE USER,0.07894489275363929
63,SAFE USER,0.08000401806083068
36,SAFE USER,0.05041990355265513
61,SAFE USER,0.09549268398427924
22,CHURN RISK,0.98
47,SAFE USER,0.062304207545682985
25,SAFE USER,0.04534339168196881
30,CHURN RISK,0.9736470588235295
31,SAFE USER,0.049983340451623684
32,CHURN RISK,0.9736470588235295
35,SAFE USER,0.04867440625763618
32,SAFE USER,0.06273914326354965
48,SAFE USER,0.06527149571629512
32,CHURN RISK,0.9736470588235295
62,SAFE USER,0.08702895478839402
19,CHURN RISK,0.98
61,SAFE USER,0.09172750144929148
39,CHURN RISK,0.9553230625583565
36,CHURN RISK,0.9553230625583565
45,SAFE USER,0.06705317873909862
43,SAFE USER,0.07742340986487896
35,CHURN RISK,0.9553230625583565
24,CHURN RISK,0.9742182890855458
33,SAFE USER,0.06224943132939329
57,SAFE USER,0.09043472578389224
45,SAFE USER,0.07204951886361154
44,SAFE USER,0.0602751555917822
27,SAFE USER,0.05786264186835995
36,SAFE USER,0.05776611933365352
26,CHURN RISK,0.9736470588235295
42,SAFE USER,0.0534548735351388
23,SAFE USER,0.09630355856789101
36,SAFE USER,0.05181137287591451
61,SAFE USER,0.090546082264542
40,CHURN RISK,0.9553230625583565
37,CHURN RISK,0.9553230625583565
62,SAFE USER,0.09549268398427924
46,SAFE USER,0.06169544544685466
42,SAFE USER,0.046676850387822384
31,SAFE USER,0.10480210591308717
27,SAFE USER,0.052217618010145926
26,SAFE USER,0.05527829638927764
58,SAFE USER,0.09721274893120867
35,SAFE USER,0.04986917891497397
54,SAFE USER,0.0723895825676224
18,CHURN RISK,0.9666666666666667
35,CHURN RISK,0.9553230625583565
36,SAFE USER,0.04285451075853519
37,CHURN RISK,0.9553230625583565
29,CHURN RISK,0.9736470588235295
21,SAFE USER,0.07541860281567861
26,CHURN RISK,0.9736470588235295
45,SAFE USER,0.06397872005089587
35,CHURN RISK,0.9553230625583565
39,CHURN RISK,0.9553230625583565
27,SAFE USER,0.09795455052809691
32,SAFE USER,0.049983340451623684
60,SAFE USER,0.08572291590095572
62,SAFE USER,0.09532271863771345
63,SAFE USER,0.09532271863771345
31,CHURN RISK,0.9690784308180118
20,CHURN RISK,0.98
39,CHURN RISK,0.9553230625583565
33,SAFE USER,0.04668838844663284
28,SAFE USER,0.05578789286785483
63,SAFE USER,0.14073951456323747
32,SAFE USER,0.05411910110607264
39,SAFE USER,0.04792739111569908
52,SAFE USER,0.06637953656881378
28,SAFE USER,0.052217618010145926
29,SAFE USER,0.09795455052809691
40,SAFE USER,0.05720506690031526
27,SAFE USER,0.05506497005194158
40,SAFE USER,0.04387173356698192
64,SAFE USER,0.11710826033665384
32,SAFE USER,0.06952930853502662
18,CHURN RISK,0.9666666666666667
39,SAFE USER,0.05580949303523504
65,SAFE USER,0.07885609012546313
40,SAFE USER,0.04737183556014353
44,SAFE USER,0.045822220353976276
22,SAFE USER,0.08893282486733553
44,SAFE USER,0.0602751555917822
59,SAFE USER,0.10599028133944781
26,CHURN RISK,0.9736470588235295
27,SAFE USER,0.05623549412749359
35,SAFE USER,0.0411640317279483
45,SAFE USER,0.06169544544685466
40,SAFE USER,0.04387173356698192
56,SAFE USER,0.09172750144929148
25,SAFE USER,0.09630355856789101
33,CHURN RISK,0.9736470588235295
40,SAFE USER,0.10592255409235889
23,CHURN RISK,0.9742182890855458
25,CHURN RISK,0.9742182890855458
53,SAFE USER,0.0794369043679994
29,CHURN RISK,0.9736470588235295
58,SAFE USER,0.1406281580825877
37,CHURN RISK,0.9553230625583565
35,SAFE USER,0.055215394695972364
56,SAFE USER,0.09043472578389224
38,SAFE USER,0.0518113728759145
18,CHURN RISK,0.9666666666666667
45,SAFE USER,0.08409007653154563
29,SAFE USER,0.10480210591308717
46,SAFE USER,0.11872795327468554
31,CHURN RISK,0.9736470588235295
25,CHURN RISK,0.9742182890855458
63,SAFE USER,0.08000401806083068
26,CHURN RISK,0.9736470588235295
23,CHURN RISK,0.9742182890855458
35,SAFE USER,0.058326010853117616
36,CHURN RISK,0.9553230625583565
56,SAFE USER,0.080311710368523
53,SAFE USER,0.08646184109556275
20,SAFE USER,0.08893282486733553
30,CHURN RISK,0.9736470588235295
46,SAFE USER,0.06611234633400086
19,CHURN RISK,0.98
32,CHURN RISK,0.9736470588235295
34,SAFE USER,0.0494716535516155
23,CHURN RISK,0.9742182890855458
30,CHURN RISK,0.9736470588235295
46,SAFE USER,0.11872795327468554
22,CHURN RISK,0.98
23,CHURN RISK,0.9742182890855458
61,SAFE USER,0.08049943127385288
23,CHURN RISK,0.9742182890855458
33,SAFE USER,0.09795455052809691
43,SAFE USER,0.08397872005089588
47,SAFE USER,0.07371984540576529
48,SAFE USER,0.06694182225844886
32,SAFE USER,0.05619597520169329
54,SAFE USER,0.0723895825676224
54,SAFE USER,0.08646184109556275
48,SAFE USER,0.06527149571629512
22,CHURN RISK,0.98
56,SAFE USER,0.08506083478262481
39,SAFE USER,0.05663253830272475
37,SAFE USER,0.03980999446086756
45,SAFE USER,0.07731205338422921
28,CHURN RISK,0.9736470588235295
28,CHURN RISK,0.9736470588235295
31,SAFE USER,0.04906934082758521
38,SAFE USER,0.10647810964791443
18,CHURN RISK,0.9666666666666667
61,SAFE USER,0.08376805911722557
55,SAFE USER,0.080311710368523
56,SAFE USER,0.10599028133944781
28,SAFE USER,0.05506497005194158
27,CHURN RISK,0.9736470588235295
31,SAFE USER,0.10480210591308717
48,SAFE USER,0.07075674319821229
33,SAFE USER,0.05152317356570148
44,SAFE USER,0.045890596778496245
34,SAFE USER,0.05053889600717924
40,SAFE USER,0.04683483577453492
65,SAFE USER,0.0713428860646761
32,CHURN RISK,0.9736470588235295
36,SAFE USER,0.0512053122698539
53,SAFE USER,0.0794369043679994
30,SAFE USER,0.06341760384703816
58,SAFE USER,0.08882601731761257
22,CHURN RISK,0.98
58,SAFE USER,0.0932054832622959
37,SAFE USER,0.058326010853117616
39,SAFE USER,0.10647810964791443
54,SAFE USER,0.0723895825676224
35,SAFE USER,0.10647810964791443
25,CHURN RISK,0.9742182890855458
55,SAFE USER,0.08506083478262481
31,SAFE USER,0.063316673784957
27,CHURN RISK,0.9736470588235295
26,CHURN RISK,0.9736470588235295
55,SAFE USER,0.09721274893120867
43,SAFE USER,0.05266861992581267
50,SAFE USER,0.06572750144929149
32,SAFE USER,0.05358276466272662
31,SAFE USER,0.054859841846813376
56,SAFE USER,0.09043472578389224
43,SAFE USER,0.0526002435012927
35,SAFE USER,0.0518113728759145
31,SAFE USER,0.055331735856142254
55,SAFE USER,0.0946186170285839
59,SAFE USER,0.08865605197104678
27,SAFE USER,0.05623549412749359
33,SAFE USER,0.056030365922365384
25,SAFE USER,0.04918285998462729
26,CHURN RISK,0.9736470588235295
40,CHURN RISK,0.9553230625583565
31,CHURN RISK,0.9736470588235295
33,CHURN RISK,0.9736470588235295
22,CHURN RISK,0.98
35,SAFE USER,0.04499267751978428
56,SAFE USER,0.09183885792994123
50,SAFE USER,0.06656835206699724
39,SAFE USER,0.05580949303523504
22,SAFE USER,0.08893282486733553
33,CHURN RISK,0.9736470588235295
56,SAFE USER,0.08049943127385288
47,SAFE USER,0.05404342554085652
33,SAFE USER,0.09795455052809691
30,CHURN RISK,0.9736470588235295
22,SAFE USER,0.08875193614901195
50,SAFE USER,0.07110139245055891
45,SAFE USER,0.06527149571629512
38,CHURN RISK,0.9553230625583565
32,CHURN RISK,0.9736470588235295
34,CHURN RISK,0.9608692810457516
31,CHURN RISK,0.9736470588235295
36,SAFE USER,0.05580949303523504
26,SAFE USER,0.054147291239525934
37,SAFE USER,0.049679162811914396
49,SAFE USER,0.07306108015216345
34,CHURN RISK,0.9608692810457516
32,SAFE USER,0.09795455052809691
63,SAFE USER,0.090546082264542
29,CHURN RISK,0.9736470588235295
28,SAFE USER,0.09795455052809691
38,SAFE USER,0.04559873812584489
34,CHURN RISK,0.9608692810457516
29,CHURN RISK,0.9736470588235295
32,CHURN RISK,0.9736470588235295
23,CHURN RISK,0.9742182890855458
58,SAFE USER,0.09532271863771345
31,CHURN RISK,0.9736470588235295
38,CHURN RISK,0.9553230625583565
65,SAFE USER,0.07751214711316419
61,SAFE USER,0.08882601731761257
51,SAFE USER,0.10810163782009755
37,CHURN RISK,0.9553230625583565
44,SAFE USER,0.060304207545683
21,CHURN RISK,0.9866666666666667
23,CHURN RISK,0.9742182890855458
32,CHURN RISK,0.9736470588235295
39,SAFE USER,0.05041990355265513
50,SAFE USER,0.07250552459660789
59,SAFE USER,0.08000401806083068
25,CHURN RISK,0.9742182890855458
30,SAFE USER,0.05855708631280441
49,SAFE USER,0.07176830448676422
53,SAFE USER,0.11410163782009757
46,SAFE USER,0.06527149571629512
39,SAFE USER,0.10647810964791443
18,CHURN RISK,0.9733333333333334
61,SAFE USER,0.0872774544211693
28,SAFE USER,0.05545455953452149
46,SAFE USER,0.05439364892540484
62,SAFE USER,0.09183885792994123
52,SAFE USER,0.1059902813394478
30,SAFE USER,0.05558276466272662
36,CHURN RISK,0.9553230625583565
34,CHURN RISK,0.9608692810457516
38,CHURN RISK,0.9553230625583565
38,CHURN RISK,0.9553230625583565
65,SAFE USER,0.08774497901435203
36,CHURN RISK,0.9553230625583565
22,CHURN RISK,0.98
32,CHURN RISK,0.9736470588235295
21,CHURN RISK,0.98
32,SAFE USER,0.056030365922365384
56,SAFE USER,0.09478858237514969
27,CHURN RISK,0.9736470588235295
37,CHURN RISK,0.9553230625583565
31,SAFE USER,0.056030365922365384
41,SAFE USER,0.0534548735351388
47,SAFE USER,0.06527149571629512
26,CHURN RISK,0.9736470588235295
21,CHURN RISK,0.98
33,SAFE USER,0.05152317356570148
44,SAFE USER,0.09209007653154562
20,SAFE USER,0.08893282486733553
54,SAFE USER,0.07988283524871291
39,CHURN RISK,0.9553230625583565
56,SAFE USER,0.07894489275363929
62,SAFE USER,0.10207168983112908
25,CHURN RISK,0.9742182890855458
33,CHURN RISK,0.9736470588235295
50,SAFE USER,0.0770765339444724
24,SAFE USER,0.09648444728621458
39,CHURN RISK,0.9553230625583565
31,SAFE USER,0.05558276466272662
31,CHURN RISK,0.9736470588235295
28,SAFE USER,0.047587961096205486
20,CHURN RISK,0.9866666666666667
42,SAFE USER,0.06694619225518467
31,CHURN RISK,0.9736470588235295
35,SAFE USER,0.049039702990525985
39,CHURN RISK,0.9553230625583565
25,CHURN RISK,0.9742182890855458
26,SAFE USER,0.09573232830587469
65,SAFE USER,0.07005011039927686
54,SAFE USER,0.07172750144929148
59,SAFE USER,0.08882601731761257
39,CHURN RISK,0.9553230625583565
32,CHURN RISK,0.9736470588235295
40,CHURN RISK,0.9553230625583565
47,SAFE USER,0.07204951886361154
33,CHURN RISK,0.9736470588235295
21,CHURN RISK,0.9866666666666667
44,SAFE USER,0.06538285219694487
40,CHURN RISK,0.9553230625583565
33,CHURN RISK,0.9736470588235295
44,SAFE USER,0.10528326346070244
42,SAFE USER,0.046910255694945446
62,SAFE USER,0.090546082264542
